
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38366,62899,150.192,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,12,
38315.3,62864.1,116.179,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,0,
38322.2,62857.8,116.323,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,1,
38320,62870.2,119.285,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,3,
38325.9,62862.1,120.482,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,4,
38326.5,62865.8,126.098,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,6,
38322.2,62875.7,127.484,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,7,
