
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
42358,46676.7,190.78,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
42310.5,46645.9,192.364,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
