
Nucleus Ellipticity (prolate)
 ==================== 
Nucleus Ellipticity (prolate),Unit,Category,Time,Default Labels,CellID,ID,
0.258015,,Nucleus,1,TVC,0,100000000,
0.399421,,Nucleus,1,TVC,1,100000001,
0.311584,,Nucleus,1,TVC,3,100000003,
0.237303,,Nucleus,1,TVC,4,100000004,
0.435023,,Nucleus,1,ATM,8,100000008,
0.362033,,Nucleus,1,ATM,10,100000010,
