
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
13.8221,um,Surface,1,TVCgroup,0,
17.7998,um,Surface,1,ATMgroup,4,
