
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
39054.8,64442.2,15.5384,um,Cell,Cell Center of Homogeneous Mass,1,ATM,6,
39039.7,64457.4,20.2417,um,Cell,Cell Center of Homogeneous Mass,1,ATM,9,
39068.4,64511.9,1.7038,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
39060.3,64509.2,4.6296,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
39072.8,64513.1,12.2671,um,Cell,Cell Center of Homogeneous Mass,1,TVC,8,
