
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
688.102,um^3,Cell,1,TVC,4,
1695.01,um^3,Cell,1,TVC,5,
2674.83,um^3,Cell,1,ATM,6,
1652.85,um^3,Cell,1,TVC,8,
2568.86,um^3,Cell,1,ATM,9,
