
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
2.68313,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,4,100000004,
4.39702,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,5,100000005,
1.4479,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,0,100000000,
1.86989,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000001,
2.07647,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000002,
1.19079,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,3,100000003,
