
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
3.3429,um,Nucleus,1,TVC,0,100000000,
2.86929,um,Nucleus,1,TVC,1,100000001,
2.78788,um,Nucleus,1,TVC,2,100000002,
2.3533,um,Nucleus,1,TVC,3,100000003,
4.00228,um,Nucleus,1,ATM,4,100000004,
4.80944,um,Nucleus,1,ATM,5,100000005,
