
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.531744,,Nucleus,1,ATM,0,100000000,
0.375512,,Nucleus,1,ATM,1,100000001,
0.40893,,Nucleus,1,TVC,2,100000002,
0.297102,,Nucleus,1,TVC,3,100000003,
0.501126,,Nucleus,1,TVC,4,100000004,
0.365941,,Nucleus,1,TVC,5,100000005,
