
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.976082,-0.217137,0.010773,um,Cell,Cell Ellipsoid Axis C,1,ATM,0,
0.92879,-0.364266,-0.0682542,um,Cell,Cell Ellipsoid Axis C,1,ATM,1,
0.174591,-0.690594,0.701853,um,Cell,Cell Ellipsoid Axis C,1,TVC,2,
-0.0803524,-0.388985,0.917733,um,Cell,Cell Ellipsoid Axis C,1,TVC,3,
-0.306599,-0.521604,0.796194,um,Cell,Cell Ellipsoid Axis C,1,TVC,4,
0.356328,-0.931998,0.0664113,um,Cell,Cell Ellipsoid Axis C,1,TVC,5,
