
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
6.78254,um,Cell,Image 1,1,ATM,0,
16.1085,um,Cell,Image 1,1,TVC,1,
18.652,um,Cell,Image 1,1,TVC,2,
15.2607,um,Cell,Image 1,1,TVC,3,
11.8694,um,Cell,Image 1,1,TVC,4,
11.8694,um,Cell,Image 1,1,TVC,5,
8.47818,um,Cell,Image 1,1,TVC,6,
