
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
2674.69,um^2,Cell,1,ATM,0,
1479.48,um^2,Cell,1,TVC,1,
1371.18,um^2,Cell,1,TVC,2,
1437.36,um^2,Cell,1,TVC,3,
1206.57,um^2,Cell,1,TVC,4,
1132.39,um^2,Cell,1,TVC,5,
876.96,um^2,Cell,1,TVC,6,
