
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
32180.2,58619.3,11.7139,um,Surface,Center of Homogeneous Mass,1,ATMgroup,3,
32180.5,58676.8,0.216608,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
