
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.0343852,0.134001,-0.990384,um,Surface,Ellipsoid Axis A,1,ATMgroup,4,
0.433522,-0.763658,-0.478419,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
