
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
35135.6,60729.8,42.5832,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
35220.4,60748.6,56.2595,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
