
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
6.4488,8.21466,10.4621,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,3,100000003,
6.40684,8.54551,12.6273,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,4,100000004,
5.30766,7.48027,8.86604,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,0,100000000,
6.14493,7.41733,9.32661,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,1,100000001,
