
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
17.3477,48.0625,20.7482,um,Surface,BoundingBoxAA Length,1,ATM,0,
37.5391,26.7266,24.559,um,Surface,BoundingBoxAA Length,1,TVCgroup,1,
