
Nucleus Center of Image Mass Ch=2 Img=1
 ==================== 
Nucleus Center of Image Mass X,Nucleus Center of Image Mass Y,Nucleus Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,CellID,ID,
40857.7,62132.2,99.0391,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,ATM,2,100000002,
40857,62166.3,101.367,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,ATM,3,100000003,
40884.2,62105.8,124.268,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,5,100000005,
40882.2,62102.8,130.8,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,8,100000008,
