
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
625.749,um^3,Nucleus,1,ATM,2,100000002,
733.327,um^3,Nucleus,1,ATM,3,100000003,
238.074,um^3,Nucleus,1,TVC,5,100000005,
116.993,um^3,Nucleus,1,TVC,8,100000008,
290.953,um^3,Nucleus,1,TVC,10,100000010,
132.008,um^3,Nucleus,1,TVC,11,100000011,
