
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.581142,0.750769,0.314037,um,Surface,Ellipsoid Axis A,1,ATMgroup,4,
-0.169248,0.172946,-0.970281,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
