
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
37965.4,64349,162.01,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
38033,64299.2,148.141,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
