
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.72756,-0.685507,0.0271369,um,Surface,Ellipsoid Axis C,1,ATMgroup,1,
0.81642,-0.542198,0.198692,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
