
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.0921864,0.0584917,-0.994022,um,Surface,Ellipsoid Axis B,1,ATMgroup,1,
0.577393,0.761343,-0.294912,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
