
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.679822,0.725712,0.105751,um,Surface,Ellipsoid Axis A,1,ATMgroup,1,
0.0086281,0.355496,0.934638,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
