
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
862.362,um^2,Cell,1,TVC,0,
825.448,um^2,Cell,1,TVC,1,
1344.76,um^2,Cell,1,TVC,2,
1564.39,um^2,Cell,1,TVC,3,
2431.48,um^2,Cell,1,ATM,4,
2188.91,um^2,Cell,1,ATM,5,
