
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.519737,,Cell,1,TVC,0,
0.535565,,Cell,1,TVC,1,
0.563718,,Cell,1,TVC,2,
0.525375,,Cell,1,TVC,3,
0.547727,,Cell,1,ATM,4,
0.507357,,Cell,1,ATM,5,
