
Cell Ellipsoid Axis Length C
 ==================== 
Cell Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
12.5135,um,Cell,1,ATM,1,
11.5707,um,Cell,1,TVC,2,
8.71914,um,Cell,1,TVC,3,
13.7811,um,Cell,1,TVC,4,
10.0333,um,Cell,1,TVC,5,
14.2083,um,Cell,1,ATM,6,
13.9539,um,Cell,1,ATM,7,
7.96006,um,Cell,1,TVC,10,
