
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
1120.52,um^2,Cell,1,TVC,0,
1169.51,um^2,Cell,1,TVC,1,
1796.03,um^2,Cell,1,TVC,2,
2085.25,um^2,Cell,1,TVC,3,
4416.38,um^2,Cell,1,ATM,6,
4896.23,um^2,Cell,1,ATM,7,
