
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.838778,0.541109,0.0604424,um,Surface,Ellipsoid Axis B,1,ATM,5,
0.0754601,-0.213929,-0.97393,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
