
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
30.4688,37.8984,25.4059,um,Surface,BoundingBoxAA Length,1,ATM,5,
15.9414,37.8828,34.2979,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
