
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
4.54015,um,Cell,1,TVC,2,
5.36034,um,Cell,1,TVC,3,
3.39408,um,Cell,1,TVC,4,
6.51846,um,Cell,1,TVC,5,
6.33181,um,Cell,1,TVC,7,
2.46426,um,Cell,1,TVC,8,
5.61192,um,Cell,1,TVC,9,
5.06102,um,Cell,1,TVC,10,
