
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
2.9992,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000000,
1.37207,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,3,100000001,
2.27729,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,4,100000002,
1.91159,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,5,100000003,
1.19332,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,7,100000005,
1.97581,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,8,100000006,
0.682532,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,9,100000007,
1.30056,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,10,100000008,
