
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
1156.06,um^3,Cell,1,TVC,2,
1122.02,um^3,Cell,1,TVC,3,
311.434,um^3,Cell,1,TVC,4,
2286.89,um^3,Cell,1,TVC,5,
2024.58,um^3,Cell,1,TVC,7,
282.552,um^3,Cell,1,TVC,8,
1175.2,um^3,Cell,1,TVC,9,
1393.79,um^3,Cell,1,TVC,10,
