
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
35035.3,65691.2,31.0997,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,1,
35079.5,65639.8,37.9482,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
