
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
35035.9,65693.7,30.5482,um,Surface,Center of Homogeneous Mass,1,ATMgroup,1,
35078.8,65637.6,38.7515,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
