
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.168083,-0.954271,0.247214,um,Surface,Ellipsoid Axis C,1,ATMgroup,1,
-0.76315,-0.592049,0.258998,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
