
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
62.2388,40.4066,204.716,um,Surface,Position,1,ATMgroup,4,
42.6872,122.673,194.077,um,Surface,Position,1,TVCgroup,0,
