
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38212,64953,92.5446,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,1,
38250.6,64984.5,112.551,um,Surface,2,Center of Image Mass,Image 1,1,TVC,0,
