
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
40018.2,85304.9,79.0898,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,3,
40065.8,85274.3,68.6383,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
