
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38844.7,97287.6,32.7763,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
38785.1,97231.6,27.586,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,4,
