
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
33646.1,43292.6,-49.3564,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
33659.1,43352.6,-16.9834,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
