
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.224951,-0.0127166,-0.974287,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
0.0676888,-0.418132,0.905861,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
