
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
7.70154,9.07764,9.54919,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,0,100000000,
6.88772,8.5198,10.6526,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,1,100000001,
7.34489,8.04728,12.6121,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,2,100000002,
3.84477,5.06974,6.55461,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,3,100000003,
3.44999,4.11996,7.19934,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,4,100000004,
