
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
15.2483,um,Surface,1,TVCgroup,0,
10.9141,um,Surface,1,ATMgroup,3,
