
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.405714,,Cell,1,TVC,1,
0.364413,,Cell,1,TVC,2,
0.418092,,Cell,1,TVC,3,
0.391028,,Cell,1,TVC,6,
0.459786,,Cell,1,ATM,9,
0.430406,,Cell,1,ATM,11,
