
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.384813,,Cell,1,TVC,0,
0.338021,,Cell,1,TVC,1,
0.482629,,Cell,1,TVC,2,
0.180867,,Cell,1,TVC,3,
0.444658,,Cell,1,ATM,4,
0.417938,,Cell,1,ATM,5,
