
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
804.224,um^2,Cell,1,TVC,0,
1323.47,um^2,Cell,1,TVC,1,
1034.01,um^2,Cell,1,TVC,2,
1378.06,um^2,Cell,1,TVC,3,
3430.25,um^2,Cell,1,ATM,4,
3416.92,um^2,Cell,1,ATM,5,
