
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
4865.95,um^3,Cell,1,ATM,0,
1579.83,um^3,Cell,1,TVC,1,
1660.3,um^3,Cell,1,TVC,2,
5075.92,um^3,Cell,1,ATM,3,
1326.75,um^3,Cell,1,TVC,4,
851.072,um^3,Cell,1,TVC,5,
