
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
0.7743,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,0,100000008,
2.07367,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000000,
0.946605,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000001,
2.69565,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,3,100000002,
1.6339,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,4,100000003,
2.89044,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,5,100000004,
3.19951,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,6,100000005,
