
Nucleus Area
 ==================== 
Nucleus Area,Unit,Category,Time,Default Labels,CellID,ID,
256.742,um^2,Nucleus,1,TVC,1,100000000,
242.109,um^2,Nucleus,1,TVC,2,100000001,
286.823,um^2,Nucleus,1,TVC,3,100000002,
180.075,um^2,Nucleus,1,TVC,4,100000003,
357.489,um^2,Nucleus,1,TVC,5,100000004,
356.578,um^2,Nucleus,1,TVC,6,100000005,
543.303,um^2,Nucleus,1,ATM,0,100000008,
