
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
7445.43,um^3,Cell,1,ATM,0,
1599.75,um^3,Cell,1,TVC,1,
1284.17,um^3,Cell,1,TVC,2,
1928.15,um^3,Cell,1,TVC,3,
1048.02,um^3,Cell,1,TVC,4,
3736.43,um^3,Cell,1,TVC,5,
3038.85,um^3,Cell,1,TVC,6,
