
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
7.95527,10.39,13.3262,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,0,100000008,
5.59178,6.39846,9.86386,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,1,100000000,
5.51288,6.41309,9.19103,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,2,100000001,
6.2462,7.09191,9.91346,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,3,100000002,
4.44413,5.29501,8.63013,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,4,100000003,
6.8449,8.33019,9.82746,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,5,100000004,
6.27442,9.36181,10.0852,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,6,100000005,
