
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
31832.6,59217.1,-116.468,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
31878.9,59165.1,-88.6347,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
