
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
31832.4,59217.3,-116.582,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
31878.9,59164.8,-88.2299,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
