
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
6.40626,um,Nucleus,1,ATM,2,100000000,
6.18256,um,Nucleus,1,ATM,3,100000001,
4.2241,um,Nucleus,1,TVC,4,100000002,
4.50073,um,Nucleus,1,TVC,5,100000003,
3.81804,um,Nucleus,1,TVC,6,100000004,
4.42026,um,Nucleus,1,TVC,7,100000005,
