
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
36353,52807.1,178.576,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
36408.2,52771.4,155.89,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
