
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
36354.1,52806.6,179.962,um,Surface,Position,1,ATMgroup,4,
36408.3,52772.6,156.521,um,Surface,Position,1,TVCgroup,0,
