
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
11.5938,um,Cell,1,ATM,2,
12.4881,um,Cell,1,ATM,3,
7.21196,um,Cell,1,TVC,4,
9.03364,um,Cell,1,TVC,6,
6.97503,um,Cell,1,TVC,8,
10.5006,um,Cell,1,TVC,10,
