
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
9.28302,um,Surface,1,TVCgroup,0,
8.98309,um,Surface,1,ATMgroup,4,
