
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
37386.3,100127,96.7071,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
37435.9,100180,92.5226,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
