
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
47078.1,69421.4,-25.2073,um,Nucleus,Nucleus Position,1,ATM,0,100000000,
47058.6,69442.6,-25.3673,um,Nucleus,Nucleus Position,1,ATM,1,100000001,
47008.4,69416,-6.72744,um,Nucleus,Nucleus Position,1,TVC,2,100000002,
47002.1,69411.8,-1.33556,um,Nucleus,Nucleus Position,1,TVC,4,100000004,
47016.8,69416.1,1.73737,um,Nucleus,Nucleus Position,1,TVC,5,100000005,
47006.2,69414.2,7.70199,um,Nucleus,Nucleus Position,1,TVC,7,100000007,
