
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
5.09249,um,Nucleus,1,ATM,0,100000000,
6.40552,um,Nucleus,1,ATM,1,100000001,
3.49871,um,Nucleus,1,TVC,2,100000002,
3.51986,um,Nucleus,1,TVC,4,100000004,
2.83229,um,Nucleus,1,TVC,5,100000005,
2.83468,um,Nucleus,1,TVC,7,100000007,
