
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
39250.9,79750,54.0748,um,Surface,Position,1,ATM,1,
39288.4,79692.8,54.1218,um,Surface,Position,1,TVCgroup,0,
