
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
39250.7,79750.1,54.1341,um,Surface,1,Center of Image Mass,Image 1,1,ATM,1,
39288.3,79692.6,54.0123,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
